101000000013175,NITIN SPINNERS LIMITED,0,1,0.05,INE229H01012,0915-1530|1815-1915:1,2023-01-28,,NSE:NITINSPIN-EQ,10,10,13175,NITINSPIN,13175,-1.0,XX,101000000013175
101000000013182,ROYAL ORCHID HOTELS LTD,0,1,0.05,INE283H01019,0915-1530|1815-1915:1,2023-01-28,,NSE:ROHLTD-EQ,10,10,13182,ROHLTD,13182,-1.0,XX,101000000013182
101000000013188,RELIANCE COMMUNICATIONS L,0,1,0.05,INE330H01018,0915-1530|1815-1915:1,2023-01-28,,NSE:RCOM-BE,10,10,13188,RCOM,13188,-1.0,XX,101000000013188
101000000013189,TRANSWARRANTY RS.3 PPD UP,0,1,0.05,IN9804H01010,0915-1530|1815-1915:1,2023-01-28,,NSE:TFLPP-E1,10,10,13189,TFLPP,13189,-1.0,XX,101000000013189
101000000013192,ENTERTAIN NET. IND. LTD.,0,1,0.05,INE265F01028,0915-1530|1815-1915:1,2023-01-28,,NSE:ENIL-EQ,10,10,13192,ENIL,13192,-1.0,XX,101000000013192
101000000013197,GUJARAT STATE PETRO LTD,0,1,0.05,INE246F01010,0915-1530|1815-1915:1,2023-01-28,,NSE:GSPL-EQ,10,10,13197,GSPL,13197,-1.0,XX,101000000013197
101000000013198,ICICIPRAMC - ICICICOMMO,4,1,0.01,INF109KC19O8,0915-1530|1815-1915:1,2023-01-28,,NSE:ICICICOMMO-EQ,10,10,13198,ICICICOMMO,13198,-1.0,XX,101000000013198
101000000013211,JAGRAN PRAKASHAN LIMITED,0,1,0.05,INE199G01027,0915-1530|1815-1915:1,2023-01-28,,NSE:JAGRAN-EQ,10,10,13211,JAGRAN,13211,-1.0,XX,101000000013211
101000000013218,SULA VINEYARDS LIMITED,0,1,0.05,INE142Q01026,0915-1530|1815-1915:1,2023-01-28,,NSE:SULA-EQ,10,10,13218,SULA,13218,-1.0,XX,101000000013218
101000000013221,INOX LEISURE LIMITED,0,1,0.05,INE312H01016,0915-1530|1815-1915:1,2023-01-28,,NSE:INOXLEISUR-EQ,10,10,13221,INOXLEISUR,13221,-1.0,XX,101000000013221
101000000013226,GVK POW. & INFRA LTD.,0,1,0.05,INE251H01024,0915-1530|1815-1915:1,2023-01-28,,NSE:GVKPIL-EQ,10,10,13226,GVKPIL,13226,-1.0,XX,101000000013226
101000000013240,SADBHAV ENGINEERING LTD,0,1,0.05,INE226H01026,0915-1530|1815-1915:1,2023-01-28,,NSE:SADBHAV-BE,10,10,13240,SADBHAV,13240,-1.0,XX,101000000013240
101000000013251,SAKUMA EXPORTS LIMITED,0,1,0.05,INE190H01024,0915-1530|1815-1915:1,2023-01-28,,NSE:SAKUMA-EQ,10,10,13251,SAKUMA,13251,-1.0,XX,101000000013251
101000000013260,KEC INTL. LIMITED,0,1,0.05,INE389H01022,0915-1530|1815-1915:1,2023-01-28,,NSE:KEC-EQ,10,10,13260,KEC,13260,-1.0,XX,101000000013260
10100000001327,HCL INFOSYSTEMS LTD,0,1,0.05,INE236A01020,0915-1530|1815-1915:1,2023-01-28,,NSE:HCL-INSYS-EQ,10,10,1327,HCL-INSYS,1327,-1.0,XX,10100000001327
101000000013270,JK CEMENT LIMITED,0,1,0.05,INE823G01014,0915-1530|1815-1915:1,2023-01-28,,NSE:JKCEMENT-EQ,10,10,13270,JKCEMENT,13270,-1.0,XX,101000000013270
101000000013275,INDO TECH TRANSFORM LTD.,0,1,0.05,INE332H01014,0915-1530|1815-1915:1,2023-01-28,,NSE:INDOTECH-EQ,10,10,13275,INDOTECH,13275,-1.0,XX,101000000013275
101000000013276,LANDMARK CARS LIMITED,0,1,0.05,INE559R01029,0915-1530|1815-1915:1,2023-01-28,,NSE:LANDMARK-EQ,10,10,13276,LANDMARK,13276,-1.0,XX,101000000013276
101000000013285,M&M FIN. SERVICES LTD,0,1,0.05,INE774D01024,0915-1530|1815-1915:1,2023-01-28,,NSE:M&MFIN-EQ,10,10,13285,M&MFIN,13285,-1.0,XX,101000000013285
101000000013288,ABANS HOLDINGS LIMITED,0,1,0.05,INE00ZE01026,0915-1530|1815-1915:1,2023-01-28,,NSE:AHL-EQ,10,10,13288,AHL,13288,-1.0,XX,101000000013288
101000000013290,B.L.KASHYAP & SON LTD,0,1,0.05,INE350H01032,0915-1530|1815-1915:1,2023-01-28,,NSE:BLKASHYAP-EQ,10,10,13290,BLKASHYAP,13290,-1.0,XX,101000000013290
101000000013298,VISA STEEL LIMITED,0,1,0.05,INE286H01012,0915-1530|1815-1915:1,2023-01-28,,NSE:VISASTEEL-BE,10,10,13298,VISASTEEL,13298,-1.0,XX,101000000013298
10100000001330,HDFC LTD,0,1,0.05,INE001A01036,0915-1530|1815-1915:1,2023-01-28,,NSE:HDFC-EQ,10,10,1330,HDFC,1330,-1.0,XX,10100000001330
101000000013300,NITCO LIMITED,0,1,0.05,INE858F01012,0915-1530|1815-1915:1,2023-01-28,,NSE:NITCO-EQ,10,10,13300,NITCO,13300,-1.0,XX,101000000013300
101000000013301,PARENTERAL DRUGS LTD,0,1,0.05,INE904D01019,0915-1530|1815-1915:1,2023-01-28,,NSE:PDPL-BZ,10,10,13301,PDPL,13301,-1.0,XX,101000000013301
101000000013303,INDIABULLS ENT LTD,0,1,0.05,INE059901020,0915-1530|1815-1915:1,2023-01-28,,NSE:IEL-EQ,10,10,13303,IEL,13303,-1.0,XX,101000000013303
101000000013305,CENTURY PLYBOARDS (I) LTD,0,1,0.05,INE348B01021,0915-1530|1815-1915:1,2023-01-28,,NSE:CENTURYPLY-EQ,10,10,13305,CENTURYPLY,13305,-1.0,XX,101000000013305
101000000013310,KEI INDUSTRIES LTD.,0,1,0.05,INE878B01027,0915-1530|1815-1915:1,2023-01-28,,NSE:KEI-EQ,10,10,13310,KEI,13310,-1.0,XX,101000000013310
101000000013321,ORTEL COMMUNICATIONS LTD,0,1,0.05,INE849L01019,0915-1530|1815-1915:1,2023-01-28,,NSE:ORTEL-BZ,10,10,13321,ORTEL,13321,-1.0,XX,101000000013321
10100000001333,HDFC BANK LTD,0,1,0.05,INE040A01034,0915-1530|1815-1915:1,2023-01-28,,NSE:HDFCBANK-EQ,10,10,1333,HDFCBANK,1333,-1.0,XX,10100000001333
101000000013332,SOLAR INDUSTRIES (I) LTD,0,1,0.05,INE343H01029,0915-1530|1815-1915:1,2023-01-28,,NSE:SOLARINDS-EQ,10,10,13332,SOLARINDS,13332,-1.0,XX,101000000013332
101000000013337,GALLANTT ISPAT LIMITED,0,1,0.05,INE297H01019,0915-1530|1815-1915:1,2023-01-28,,NSE:GALLANTT-EQ,10,10,13337,GALLANTT,13337,-1.0,XX,101000000013337
10100000001334,MARINE ELECTRICAL (I) LTD,0,1,0.05,INE01JE01028,0915-1530|1815-1915:1,2023-01-28,,NSE:MARINE-BE,10,10,1334,MARINE,1334,-1.0,XX,10100000001334
101000000013342,VAKRANGEE LIMITED,0,1,0.05,INE051B01021,0915-1530|1815-1915:1,2023-01-28,,NSE:VAKRANGEE-EQ,10,10,13342,VAKRANGEE,13342,-1.0,XX,101000000013342
101000000013352,MALU PAPER MILLS LIMITED,0,1,0.05,INE383H01017,0915-1530|1815-1915:1,2023-01-28,,NSE:MALUPAPER-EQ,10,10,13352,MALUPAPER,13352,-1.0,XX,101000000013352
101000000013359,KFIN TECHNOLOGIES LIMITED,0,1,0.05,INE138Y01010,0915-1530|1815-1915:1,2023-01-28,,NSE:KFINTECH-EQ,10,10,13359,KFINTECH,13359,-1.0,XX,101000000013359
10100000001336,HEG LTD,0,1,0.05,INE545A01016,0915-1530|1815-1915:1,2023-01-28,,NSE:HEG-EQ,10,10,1336,HEG,1336,-1.0,XX,10100000001336
101000000013367,STL GLOBAL LIMITED,0,1,0.05,INE353H01010,0915-1530|1815-1915:1,2023-01-28,,NSE:SGL-EQ,10,10,13367,SGL,13367,-1.0,XX,101000000013367
101000000013376,UTTAM SUGAR MILLS LTD.,0,1,0.05,INE786F01031,0915-1530|1815-1915:1,2023-01-28,,NSE:UTTAMSUGAR-EQ,10,10,13376,UTTAMSUGAR,13376,-1.0,XX,101000000013376
10100000001338,SOM DIST & BREW LTD,0,1,0.05,INE480C01020,0915-1530|1815-1915:1,2023-01-28,,NSE:SDBL-EQ,10,10,1338,SDBL,1338,-1.0,XX,10100000001338
101000000013381,KEWAL KIRAN CLOTHING LTD,0,1,0.05,INE401H01017,0915-1530|1815-1915:1,2023-01-28,,NSE:KKCL-EQ,10,10,13381,KKCL,13381,-1.0,XX,101000000013381
101000000013400,BHAGERIA INDUSTRIES LTD,0,1,0.05,INE354C01027,0915-1530|1815-1915:1,2023-01-28,,NSE:BHAGERIA-EQ,10,10,13400,BHAGERIA,13400,-1.0,XX,101000000013400
101000000013404,SUN TV NETWORK LIMITED,0,1,0.05,INE424H01027,0915-1530|1815-1915:1,2023-01-28,,NSE:SUNTV-EQ,10,10,13404,SUNTV,13404,-1.0,XX,101000000013404
101000000013409,GODAWARI POW & ISP LTD,0,1,0.05,INE177H01021,0915-1530|1815-1915:1,2023-01-28,,NSE:GPIL-EQ,10,10,13409,GPIL,13409,-1.0,XX,101000000013409
101000000013414,R SYS INTERNATIONAL LTD,0,1,0.05,INE411H01032,0915-1530|1815-1915:1,2023-01-28,,NSE:RSYSTEMS-EQ,10,10,13414,RSYSTEMS,13414,-1.0,XX,101000000013414
101000000013420,JET AIRWAYS (INDIA) LTD.,0,1,0.05,INE802G01018,0915-1530|1815-1915:1,2023-01-28,,NSE:JETAIRWAYS-BZ,10,10,13420,JETAIRWAYS,13420,-1.0,XX,101000000013420
101000000013421,EMKAY GLOBAL FIN SERV LTD,0,1,0.05,INE296H01011,0915-1530|1815-1915:1,2023-01-28,,NSE:EMKAY-EQ,10,10,13421,EMKAY,13421,-1.0,XX,101000000013421
101000000013423,ELIN ELECTRONICS LIMITED,0,1,0.05,INE050401020,0915-1530|1815-1915:1,2023-01-28,,NSE:ELIN-EQ,10,10,13423,ELIN,13423,-1.0,XX,101000000013423
101000000013436,LOKESH MACHINES LTD,0,1,0.05,INE397H01017,0915-1530|1815-1915:1,2023-01-28,,NSE:LOKESHMACH-EQ,10,10,13436,LOKESHMACH,13436,-1.0,XX,101000000013436
101000000013441,BAL PHARMA LTD.,0,1,0.05,INE083D01012,0915-1530|1815-1915:1,2023-01-28,,NSE:BALPHARMA-EQ,10,10,13441,BALPHARMA,13441,-1.0,XX,101000000013441
101000000013450,KELLTON TECH SOL LTD,0,1,0.05,INE164B01022,0915-1530|1815-1915:1,2023-01-28,,NSE:KELLTONTEC-BE,10,10,13450,KELLTONTEC,13450,-1.0,XX,101000000013450
101000000013451,RATNAMANI MET & TUB LTD.,0,1,0.05,INE703B01027,0915-1530|1815-1915:1,2023-01-28,,NSE:RATNAMANI-EQ,10,10,13451,RATNAMANI,13451,-1.0,XX,101000000013451
101000000013457,KAMDHENU LIMITED,0,1,0.05,INE390H01012,0915-1530|1815-1915:1,2023-01-28,,NSE:KAMDHENU-EQ,10,10,13457,KAMDHENU,13457,-1.0,XX,101000000013457
101000000013463,PIONEER EMBROIDERIES LTD,0,1,0.05,INE156C01018,0915-1530|1815-1915:1,2023-01-28,,NSE:PIONEEREMB-EQ,10,10,13463,PIONEEREMB,13463,-1.0,XX,101000000013463
10100000001348,HERO MOTOCORP LIMITED,0,1,0.05,INE158A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:HEROMOTOCO-EQ,10,10,1348,HEROMOTOCO,1348,-1.0,XX,10100000001348
101000000013491,JK LAKSHMI CEMENT LTD,0,1,0.05,INE786A01032,0915-1530|1815-1915:1,2023-01-28,,NSE:JKLAKSHMI-EQ,10,10,13491,JKLAKSHMI,13491,-1.0,XX,101000000013491
101000000013496,PRIME FOCUS LIMITED,0,1,0.05,INE367G01038,0915-1530|1815-1915:1,2023-01-28,,NSE:PFOCUS-EQ,10,10,13496,PFOCUS,13496,-1.0,XX,101000000013496
101000000013501,ALLCARGO LOGISTICS LTD,0,1,0.05,INE418H01029,0915-1530|1815-1915:1,2023-01-28,,NSE:ALLCARGO-EQ,10,10,13501,ALLCARGO,13501,-1.0,XX,101000000013501
101000000013510,AKASH INFRA-PROJECTS LTD,0,1,0.05,INE737W01013,0915-1530|1815-1915:1,2023-01-28,,NSE:AKASH-EQ,10,10,13510,AKASH,13510,-1.0,XX,101000000013510
101000000013511,MUNJAL AUTO IND. LTD.,0,1,0.05,INE672B01032,0915-1530|1815-1915:1,2023-01-28,,NSE:MUNJALAU-EQ,10,10,13511,MUNJALAU,13511,-1.0,XX,101000000013511
101000000013515,OMKAR SPL CHEM LTD,0,1,0.05,INE474L01016,0915-1530|1815-1915:1,2023-01-28,,NSE:OMKARCHEM-BZ,10,10,13515,OMKARCHEM,13515,-1.0,XX,101000000013515
101000000013517,EMAMI LIMITED,0,1,0.05,INE548C01032,0915-1530|1815-1915:1,2023-01-28,,NSE:EMAMILTD-EQ,10,10,13517,EMAMILTD,13517,-1.0,XX,101000000013517
101000000013522,NORTH EAST CARRY CORP LTD,0,1,0.05,INE553C01016,0915-1530|1815-1915:1,2023-01-28,,NSE:NECCLTD-EQ,10,10,13522,NECCLTD,13522,-1.0,XX,101000000013522
101000000013528,GMR AIRPORTS INFRA LTD,0,1,0.05,INE776C01039,0915-1530|1815-1915:1,2023-01-28,,NSE:GMRINFRA-EQ,10,10,13528,GMRINFRA,13528,-1.0,XX,101000000013528
101000000013536,VIDHI SPCLTY F INGRDNTS L,0,1,0.05,INE632C01026,0915-1530|1815-1915:1,2023-01-28,,NSE:VIDHIING-EQ,10,10,13536,VIDHIING,13536,-1.0,XX,101000000013536
101000000013538,TECH MAHINDRA LIMITED,0,1,0.05,INE669C01036,0915-1530|1815-1915:1,2023-01-28,,NSE:TECHM-EQ,10,10,13538,TECHM,13538,-1.0,XX,101000000013538
101000000013557,AVONMORE CAP&MGT SERV LTD,0,1,0.05,INE323B01016,0915-1530|1815-1915:1,2023-01-28,,NSE:AVONMORE-EQ,10,10,13557,AVONMORE,13557,-1.0,XX,101000000013557
101000000013560,GRINDWELL NORTON LIMITED,0,1,0.05,INE536A01023,0915-1530|1815-1915:1,2023-01-28,,NSE:GRINDWELL-EQ,10,10,13560,GRINDWELL,13560,-1.0,XX,101000000013560
101000000013565,SHREE RAMA NEWSPRINT LTD,0,1,0.05,INE278B01020,0915-1530|1815-1915:1,2023-01-28,,NSE:RAMANEWS-EQ,10,10,13565,RAMANEWS,13565,-1.0,XX,101000000013565
101000000013572,MANUGRAPH INDIA LIMITED,0,1,0.05,INE867A01022,0915-1530|1815-1915:1,2023-01-28,,NSE:MANUGRAPH-EQ,10,10,13572,MANUGRAPH,13572,-1.0,XX,101000000013572
101000000013577,VOLTAMP TRANSFORMERS LTD,0,1,0.05,INE540H01012,0915-1530|1815-1915:1,2023-01-28,,NSE:VOLTAMP-EQ,10,10,13577,VOLTAMP,13577,-1.0,XX,101000000013577
101000000013580,RADIANT CASH MGMT SER LTD,0,1,0.05,INE855R01021,0915-1530|1815-1915:1,2023-01-28,,NSE:RADIANTCMS-EQ,10,10,13580,RADIANTCMS,13580,-1.0,XX,101000000013580
101000000013582,ATLANTA LIMITED,0,1,0.05,INE285H01022,0915-1530|1815-1915:1,2023-01-28,,NSE:ATLANTA-BE,10,10,13582,ATLANTA,13582,-1.0,XX,101000000013582
101000000013587,ACTION CONST EQUIP LTD,0,1,0.05,INE731H01025,0915-1530|1815-1915:1,2023-01-28,,NSE:ACE-EQ,10,10,13587,ACE,13587,-1.0,XX,101000000013587
101000000013592,HOV SERVICES LTD,0,1,0.05,INE596H01014,0915-1530|1815-1915:1,2023-01-28,,NSE:HOVS-EQ,10,10,13592,HOVS,13592,-1.0,XX,101000000013592
101000000013598,SELAN EXPLO. TECH LTD,0,1,0.05,INE818A01017,0915-1530|1815-1915:1,2023-01-28,,NSE:SELAN-EQ,10,10,13598,SELAN,13598,-1.0,XX,101000000013598
1010000000136,ANDHRA SUGARS LTD,0,1,0.05,INE715B01021,0915-1530|1815-1915:1,2023-01-28,,NSE:ANDHRSUGAR-EQ,10,10,136,ANDHRSUGAR,136,-1.0,XX,1010000000136
10100000001360,HIMATSINGKA SEIDE LTD,0,1,0.05,INE049A01027,0915-1530|1815-1915:1,2023-01-28,,NSE:HIMATSEIDE-EQ,10,10,1360,HIMATSEIDE,1360,-1.0,XX,10100000001360
101000000013611,INDIAN RAIL TOUR CORP LTD,0,1,0.05,INE335Y01020,0915-1530|1815-1915:1,2023-01-28,,NSE:IRCTC-EQ,10,10,13611,IRCTC,13611,-1.0,XX,101000000013611
101000000013620,ANANT RAJ LIMITED,0,1,0.05,INE242C01024,0915-1530|1815-1915:1,2023-01-28,,NSE:ANANTRAJ-EQ,10,10,13620,ANANTRAJ,13620,-1.0,XX,101000000013620
10100000001363,HINDALCO  INDUSTRIES  LTD,0,1,0.05,INE038A01020,0915-1530|1815-1915:1,2023-01-28,,NSE:HINDALCO-EQ,10,10,1363,HINDALCO,1363,-1.0,XX,10100000001363
101000000013631,SKY GOLD LIMITED,0,1,0.05,INE01IU01018,0915-1530|1815-1915:1,2023-01-28,,NSE:SKYGOLD-EQ,10,10,13631,SKYGOLD,13631,-1.0,XX,101000000013631
101000000013637,JM FINANCIAL LIMITED,0,1,0.05,INE780C01023,0915-1530|1815-1915:1,2023-01-28,,NSE:JMFINANCIL-EQ,10,10,13637,JMFINANCIL,13637,-1.0,XX,101000000013637
101000000013643,ELECON ENG. CO. LTD,0,1,0.05,INE205B01023,0915-1530|1815-1915:1,2023-01-28,,NSE:ELECON-EQ,10,10,13643,ELECON,13643,-1.0,XX,101000000013643
101000000013644,DSPAMC - DSPBANKETF,4,1,0.01,INF740KA1RX3,0915-1530|1815-1915:1,2023-01-28,,NSE:DSPBANKETF-EQ,10,10,13644,DSPBANKETF,13644,-1.0,XX,101000000013644
101000000013648,TALBROS AUTO. COMP. LTD,0,1,0.05,INE187D01011,0915-1530|1815-1915:1,2023-01-28,,NSE:TALBROAUTO-EQ,10,10,13648,TALBROAUTO,13648,-1.0,XX,101000000013648
101000000013656,ALICON CASTALLOY LIMITED,0,1,0.05,INE062D01024,0915-1530|1815-1915:1,2023-01-28,,NSE:ALICON-EQ,10,10,13656,ALICON,13656,-1.0,XX,101000000013656
101000000013658,GEECEE VENTURES LIMITED,0,1,0.05,INE916G01016,0915-1530|1815-1915:1,2023-01-28,,NSE:GEECEE-EQ,10,10,13658,GEECEE,13658,-1.0,XX,101000000013658
101000000013671,MADHUCON PROJECTS LTD.,0,1,0.05,INE378D01032,0915-1530|1815-1915:1,2023-01-28,,NSE:MADHUCON-EQ,10,10,13671,MADHUCON,13671,-1.0,XX,101000000013671
101000000013675,NUPUR RECYCLERS LIMITED,0,1,0.05,INE0JM501013,0915-1530|1815-1915:1,2023-01-28,,NSE:NRL-EQ,10,10,13675,NRL,13675,-1.0,XX,101000000013675
101000000013687,MCNALLY BH. ENG. CO.LTD,0,1,0.05,INE748A01016,0915-1530|1815-1915:1,2023-01-28,,NSE:MBECL-BE,10,10,13687,MBECL,13687,-1.0,XX,101000000013687
101000000013688,GATI LIMITED,0,1,0.05,INE152B01027,0915-1530|1815-1915:1,2023-01-28,,NSE:GATI-EQ,10,10,13688,GATI,13688,-1.0,XX,101000000013688
101000000013689,SAH POLYMERS LIMITED,0,1,0.05,INE035801013,0915-1530|1815-1915:1,2023-01-28,,NSE:SAH-EQ,10,10,13689,SAH,13689,-1.0,XX,101000000013689
101000000013694,INFOMEDIA PRESS LIMITED,0,1,0.05,INE669A01022,0915-1530|1815-1915:1,2023-01-28,,NSE:INFOMEDIA-BE,10,10,13694,INFOMEDIA,13694,-1.0,XX,101000000013694
101000000013702,VISHWARAJ SUGAR IND LTD,0,1,0.05,INE430N01022,0915-1530|1815-1915:1,2023-01-28,,NSE:VISHWARAJ-EQ,10,10,13702,VISHWARAJ,13702,-1.0,XX,101000000013702
101000000013710,FIEM INDUSTRIES LIMITED,0,1,0.05,INE737H01014,0915-1530|1815-1915:1,2023-01-28,,NSE:FIEMIND-EQ,10,10,13710,FIEMIND,13710,-1.0,XX,101000000013710
10100000001372,HINDUSTAN COMPOSITES LTD.,0,1,0.05,INE310C01029,0915-1530|1815-1915:1,2023-01-28,,NSE:HINDCOMPOS-EQ,10,10,1372,HINDCOMPOS,1372,-1.0,XX,10100000001372
101000000013720,JHS SVEND. LAB. LTD,0,1,0.05,INE544H01014,0915-1530|1815-1915:1,2023-01-28,,NSE:JHS-EQ,10,10,13720,JHS,13720,-1.0,XX,101000000013720
101000000013725,DCB BANK LIMITED,0,1,0.05,INE503A01015,0915-1530|1815-1915:1,2023-01-28,,NSE:DCBBANK-EQ,10,10,13725,DCBBANK,13725,-1.0,XX,101000000013725
101000000013730,INSPIRISYS SOLUTIONS LTD,0,1,0.05,INE020G01017,0915-1530|1815-1915:1,2023-01-28,,NSE:INSPIRISYS-EQ,10,10,13730,INSPIRISYS,13730,-1.0,XX,101000000013730
101000000013735,GLOBAL VEC HELICORP LTD,0,1,0.05,INE792H01019,0915-1530|1815-1915:1,2023-01-28,,NSE:GLOBALVECT-EQ,10,10,13735,GLOBALVECT,13735,-1.0,XX,101000000013735
101000000013740,SHYAM TELECOM LIMITED,0,1,0.05,INE635A01023,0915-1530|1815-1915:1,2023-01-28,,NSE:SHYAMTEL-EQ,10,10,13740,SHYAMTEL,13740,-1.0,XX,101000000013740
101000000013745,GTL INFRA.LTD,0,1,0.05,INE221H01019,0915-1530|1815-1915:1,2023-01-28,,NSE:GTLINFRA-EQ,10,10,13745,GTLINFRA,13745,-1.0,XX,101000000013745
10100000001375,HINDUSTAN CONSTRUCTION CO,0,1,0.05,INE549A01026,0915-1530|1815-1915:1,2023-01-28,,NSE:HCC-EQ,10,10,1375,HCC,1375,-1.0,XX,10100000001375
101000000013750,GUJARAT FLUOROCHEM LTD,0,1,0.05,INE09N301011,0915-1530|1815-1915:1,2023-01-28,,NSE:FLUOROCHEM-EQ,10,10,13750,FLUOROCHEM,13750,-1.0,XX,101000000013750
101000000013751,INFO EDGE (I) LTD,0,1,0.05,INE663F01024,0915-1530|1815-1915:1,2023-01-28,,NSE:NAUKRI-EQ,10,10,13751,NAUKRI,13751,-1.0,XX,101000000013751
101000000013753,MANOMAY TEX INDIA LTD,0,1,0.05,INE784W01015,0915-1530|1815-1915:1,2023-01-28,,NSE:MANOMAY-EQ,10,10,13753,MANOMAY,13753,-1.0,XX,101000000013753
101000000013756,SHIVAM AUTO.LTD,0,1,0.05,INE637H01024,0915-1530|1815-1915:1,2023-01-28,,NSE:SHIVAMAUTO-EQ,10,10,13756,SHIVAMAUTO,13756,-1.0,XX,101000000013756
101000000013761,BHARAT BIJLEE LTD,0,1,0.05,INE464A01028,0915-1530|1815-1915:1,2023-01-28,,NSE:BBL-EQ,10,10,13761,BBL,13761,-1.0,XX,101000000013761
101000000013771,AARVEE DEN. & EXP. LTD,0,1,0.05,INE273D01019,0915-1530|1815-1915:1,2023-01-28,,NSE:AARVEEDEN-EQ,10,10,13771,AARVEEDEN,13771,-1.0,XX,101000000013771
101000000013776,THE GE SHPG.LTD,0,1,0.05,INE017A01032,0915-1530|1815-1915:1,2023-01-28,,NSE:GESHIP-EQ,10,10,13776,GESHIP,13776,-1.0,XX,101000000013776
101000000013786,TORRENT POWER LTD,0,1,0.05,INE813H01021,0915-1530|1815-1915:1,2023-01-28,,NSE:TORNTPOWER-EQ,10,10,13786,TORNTPOWER,13786,-1.0,XX,101000000013786
101000000013791,PARSVNATH DEVELOPER LTD,0,1,0.05,INE561H01026,0915-1530|1815-1915:1,2023-01-28,,NSE:PARSVNATH-EQ,10,10,13791,PARSVNATH,13791,-1.0,XX,101000000013791
101000000013796,MANALI PETROCHEMICALS LT,0,1,0.05,INE201A01024,0915-1530|1815-1915:1,2023-01-28,,NSE:MANALIPETC-EQ,10,10,13796,MANALIPETC,13796,-1.0,XX,101000000013796
101000000013801,SUTLEJ TEXT & INDUS LTD,0,1,0.05,INE645H01027,0915-1530|1815-1915:1,2023-01-28,,NSE:SUTLEJTEX-EQ,10,10,13801,SUTLEJTEX,13801,-1.0,XX,101000000013801
101000000013802,BAID FINSERV LIMITED,0,1,0.05,INE020D01022,0915-1530|1815-1915:1,2023-01-28,,NSE:BAIDFIN-BE,10,10,13802,BAIDFIN,13802,-1.0,XX,101000000013802
101000000013810,GREENPANEL INDUSTRIES LTD,0,1,0.05,INE08ZM01014,0915-1530|1815-1915:1,2023-01-28,,NSE:GREENPANEL-EQ,10,10,13810,GREENPANEL,13810,-1.0,XX,101000000013810
101000000013811,AJR INFRA & TOLLING LTD,0,1,0.05,INE181G01025,0915-1530|1815-1915:1,2023-01-28,,NSE:AJRINFRA-BZ,10,10,13811,AJRINFRA,13811,-1.0,XX,101000000013811
101000000013812,FUTURE ENTERPRISES LTD,0,1,0.05,INE623B01027,0915-1530|1815-1915:1,2023-01-28,,NSE:FEL-BZ,10,10,13812,FEL,13812,-1.0,XX,101000000013812
101000000013813,JBF INDUSTRIES LTD,0,1,0.05,INE187A01017,0915-1530|1815-1915:1,2023-01-28,,NSE:JBFIND-BZ,10,10,13813,JBFIND,13813,-1.0,XX,101000000013813
101000000013816,LT FOODS LIMITED,0,1,0.05,INE818H01020,0915-1530|1815-1915:1,2023-01-28,,NSE:DAAWAT-EQ,10,10,13816,DAAWAT,13816,-1.0,XX,101000000013816
101000000013817,KAMDHENU VENTURES LIMITED,0,1,0.05,INE0BTI01029,0915-1530|1815-1915:1,2023-01-28,,NSE:KAMOPAINTS-BE,10,10,13817,KAMOPAINTS,13817,-1.0,XX,101000000013817
101000000013821,RUCHIRA PAPERS LIMITED,0,1,0.05,INE803H01014,0915-1530|1815-1915:1,2023-01-28,,NSE:RUCHIRA-EQ,10,10,13821,RUCHIRA,13821,-1.0,XX,101000000013821
101000000013826,SOBHA LIMITED,0,1,0.05,INE671H01015,0915-1530|1815-1915:1,2023-01-28,,NSE:SOBHA-EQ,10,10,13826,SOBHA,13826,-1.0,XX,101000000013826
101000000013839,DONEAR IND. LIMITED,0,1,0.05,INE668D01028,0915-1530|1815-1915:1,2023-01-28,,NSE:DONEAR-EQ,10,10,13839,DONEAR,13839,-1.0,XX,101000000013839
101000000013844,MM FORGINGS LTD,0,1,0.05,INE227C01017,0915-1530|1815-1915:1,2023-01-28,,NSE:MMFL-EQ,10,10,13844,MMFL,13844,-1.0,XX,101000000013844
101000000013859,VENUS REMEDIES LIMITED,0,1,0.05,INE411B01019,0915-1530|1815-1915:1,2023-01-28,,NSE:VENUSREM-EQ,10,10,13859,VENUSREM,13859,-1.0,XX,101000000013859
101000000013863,INDOWIND ENERGY LIMITED,0,1,0.05,INE227G20018,0915-1530|1815-1915:1,2023-01-28,,NSE:INDO-RE-BE,10,10,13863,INDO-RE,13863,-1.0,XX,101000000013863
101000000013870,KUANTUM PAPERS LIMITED,0,1,0.05,INE529I01021,0915-1530|1815-1915:1,2023-01-28,,NSE:KUANTUM-EQ,10,10,13870,KUANTUM,13870,-1.0,XX,101000000013870
101000000013871,AARTI PHARMALABS LIMITED,0,1,0.05,INE0LRU01027,0915-1530|1815-1915:1,2023-01-28,,NSE:AARTIPHARM-BE,10,10,13871,AARTIPHARM,13871,-1.0,XX,101000000013871
101000000013875,JINDAL DRILLING IND. LTD,0,1,0.05,INE742C01031,0915-1530|1815-1915:1,2023-01-28,,NSE:JINDRILL-EQ,10,10,13875,JINDRILL,13875,-1.0,XX,101000000013875
101000000013880,BANCO PRODUCTS (I) LTD,0,1,0.05,INE213C01025,0915-1530|1815-1915:1,2023-01-28,,NSE:BANCOINDIA-EQ,10,10,13880,BANCOINDIA,13880,-1.0,XX,101000000013880
